日期,单位净值,累计净值,涨跌幅
2020-12-15,1.1309,1.1309,-0.28
2020-12-14,1.1341,1.1341,-0.15
2020-12-11,1.1358,1.1358,0.24
2020-12-10,1.1331,1.1331,-0.43
2020-12-09,1.138,1.138,0.68
2020-12-08,1.1303,1.1303,-0.62
2020-12-07,1.1374,1.1374,-1.55
2020-12-04,1.1553,1.1553,0.04
2020-12-03,1.1548,1.1548,0.11
2020-12-02,1.1535,1.1535,-1.23
2020-12-01,1.1679,1.1679,1.2
2020-11-30,1.1541,1.1541,-2.09
2020-11-27,1.1787,1.1787,0.75
2020-11-26,1.1699,1.1699,1.33
2020-11-25,1.1546,1.1546,-0.58
2020-11-24,1.1613,1.1613,-0.33
2020-11-23,1.1652,1.1652,0.92
2020-11-20,1.1546,1.1546,0.42
2020-11-19,1.1498,1.1498,-0.9
2020-11-18,1.1602,1.1602,0.55
2020-11-17,1.1539,1.1539,-0.68
2020-11-16,1.1618,1.1618,-0.06
2020-11-13,1.1625,1.1625,-0.23
2020-11-12,1.1652,1.1652,0.59
2020-11-11,1.1584,1.1584,-0.16
2020-11-10,1.1603,1.1603,-0.74
2020-11-09,1.1689,1.1689,0.93
2020-11-06,1.1581,1.1581,-0.77
2020-11-05,1.1671,1.1671,3.66
2020-11-04,1.1259,1.1259,-0.03
2020-11-03,1.1262,1.1262,1.23
2020-11-02,1.1125,1.1125,1.37
2020-10-30,1.0975,1.0975,-1.89
2020-10-29,1.1186,1.1186,0.02
2020-10-28,1.1184,1.1184,-0.08
2020-10-27,1.1193,1.1193,-0.76
2020-10-26,1.1279,1.1279,0.03
2020-10-23,1.1276,1.1276,0.58
2020-10-22,1.1211,1.1211,-0.26
2020-10-21,1.124,1.124,0.64
2020-10-20,1.1169,1.1169,-0.04
2020-10-19,1.1173,1.1173,0.13
2020-10-16,1.1158,1.1158,1.4
2020-10-15,1.1004,1.1004,-1.64
2020-10-14,1.1188,1.1188,0.67
2020-10-13,1.1113,1.1113,0.24
2020-10-12,1.1086,1.1086,1.55
2020-10-09,1.0917,1.0917,1.72
2020-09-30,1.0732,1.0732,1.06
2020-09-29,1.0619,1.0619,-1.09
2020-09-28,1.0736,1.0736,1.01
2020-09-25,1.0629,1.0629,-0.55
2020-09-24,1.0688,1.0688,-1.79
2020-09-23,1.0883,1.0883,-0.03
2020-09-22,1.0886,1.0886,-0.21
2020-09-21,1.0909,1.0909,-1.57
2020-09-18,1.1083,1.1083,0.57
2020-09-17,1.102,1.102,-1.31
2020-09-16,1.1166,1.1166,-0.29
2020-09-15,1.1199,1.1199,0.04
2020-09-14,1.1195,1.1195,0.48
2020-09-11,1.1142,1.1142,0.75
2020-09-10,1.1059,1.1059,-0.56
2020-09-09,1.1121,1.1121,-0.88
2020-09-08,1.122,1.122,0.61
2020-09-07,1.1152,1.1152,-1.06
2020-09-04,1.1272,1.1272,-0.48
2020-09-03,1.1326,1.1326,-0.79
2020-09-02,1.1416,1.1416,-0.28
2020-09-01,1.1448,1.1448,0.04
2020-08-31,1.1443,1.1443,-2.16
2020-08-28,1.1696,1.1696,-0.18
2020-08-27,1.1717,1.1717,-1.02
2020-08-26,1.1838,1.1838,-0.07
2020-08-25,1.1846,1.1846,-0.41
2020-08-24,1.1895,1.1895,1.26
2020-08-21,1.1747,1.1747,0.2903
2020-08-20,1.1713,1.1713,-1.2811
2020-08-19,1.1865,1.1865,-1.232
2020-08-18,1.2013,1.2013,0.3173
2020-08-17,1.1975,1.1975,1.0208
2020-08-14,1.1854,1.1854,0.1775
2020-08-13,1.1833,1.1833,0
2020-08-12,1.1833,1.1833,0.4158
2020-08-11,1.1784,1.1784,1.6125
2020-08-10,1.1597,1.1597,-0.3352
2020-08-07,1.1636,1.1636,-1.3229
2020-08-06,1.1792,1.1792,-0.9409
2020-08-05,1.1904,1.1904,0.4133
2020-08-04,1.1855,1.1855,1.3508
2020-08-03,1.1697,1.1697,0.1027
2020-07-31,1.1685,1.1685,-0.6039
2020-07-30,1.1756,1.1756,-0.9103
2020-07-29,1.1864,1.1864,0.4147
2020-07-28,1.1815,1.1815,0.519
2020-07-27,1.1754,1.1754,0.0851
2020-07-24,1.1744,1.1744,-2.2067
2020-07-23,1.2009,1.2009,1.0093
2020-07-22,1.1889,1.1889,-1.9949
2020-07-21,1.2131,1.2131,1.2858
2020-07-20,1.1977,1.1977,0.664
2020-07-17,1.1898,1.1898,0.8391
2020-07-16,1.1799,1.1799,-2.3827
2020-07-15,1.2087,1.2087,-0.1569
2020-07-14,1.2106,1.2106,-1.4811
2020-07-13,1.2288,1.2288,0.3184
2020-07-10,1.2249,1.2249,-2.3362
2020-07-09,1.2542,1.2542,0.1357
2020-07-08,1.2525,1.2525,1.1794
2020-07-07,1.2379,1.2379,-1.2918
2020-07-06,1.2541,1.2541,4.5083
2020-07-03,1.2,1.2,1.8157
2020-07-02,1.1786,1.1786,3.2863
2020-07-01,1.1411,1.1411,-0.1225
2020-06-30,1.1425,1.1425,-0.0088
2020-06-29,1.1426,1.1426,-1.2958
2020-06-24,1.1576,1.1576,-0.7204
2020-06-23,1.166,1.166,0.8563
2020-06-22,1.1561,1.1561,-0.6531
2020-06-19,1.1637,1.1637,0.5617
2020-06-18,1.1572,1.1572,0.1992
2020-06-17,1.1549,1.1549,0.5748
2020-06-16,1.1483,1.1483,1.8358
2020-06-15,1.1276,1.1276,-1.6228
2020-06-12,1.1462,1.1462,-0.7103
2020-06-11,1.1544,1.1544,-1.9868
2020-06-10,1.1778,1.1778,0.1957
2020-06-09,1.1755,1.1755,0.8061
2020-06-08,1.1661,1.1661,-0.6391
2020-06-05,1.1736,1.1736,0.8507
2020-06-04,1.1637,1.1637,0.1118
2020-06-03,1.1624,1.1624,0.7366
2020-06-02,1.1539,1.1539,0.2781
2020-06-01,1.1507,1.1507,2.8881
2020-05-29,1.1184,1.1184,0.1522
2020-05-28,1.1167,1.1167,0.1166
2020-05-27,1.1154,1.1154,-0.535
2020-05-26,1.1214,1.1214,1.4658
2020-05-25,1.1052,1.1052,0.9223
2020-05-22,1.0951,1.0951,-3.9302
2020-05-21,1.1399,1.1399,-0.5757
2020-05-20,1.1465,1.1465,0.2098
2020-05-19,1.1441,1.1441,1.3375
2020-05-18,1.129,1.129,0.6418
2020-05-15,1.1218,1.1218,-0.1246
2020-05-14,1.1232,1.1232,-1.2571
2020-05-13,1.1375,1.1375,-0.0264
2020-05-12,1.1378,1.1378,-1.2755
2020-05-11,1.1525,1.1525,1.1142
2020-05-08,1.1398,1.1398,0.9298
2020-05-07,1.1293,1.1293,-0.0619
2020-05-06,1.13,1.13,-2.0627
2020-04-30,1.1538,1.1538,-0.1903
2020-04-29,1.156,1.156,0.5305
2020-04-28,1.1499,1.1499,1.0368
2020-04-27,1.1381,1.1381,1.9986
2020-04-24,1.1158,1.1158,-0.5969
2020-04-23,1.1225,1.1225,0.2859
2020-04-22,1.1193,1.1193,0.7652
2020-04-21,1.1108,1.1108,-1.8555
2020-04-20,1.1318,1.1318,-0.0088
2020-04-17,1.1319,1.1319,1.3884
2020-04-16,1.1164,1.1164,-0.0627
2020-04-15,1.1171,1.1171,-1.1591
2020-04-14,1.1302,1.1302,0.489
2020-04-13,1.1247,1.1247,-0.08
2020-04-10,1.1256,1.1256,-0.2658
2020-04-09,1.1286,1.1286,1.3197
2020-04-08,1.1139,1.1139,-2.2037
2020-04-07,1.139,1.139,3.2545
2020-04-03,1.1031,1.1031,-0.19
2020-04-02,1.1052,1.1052,1.5342
2020-04-01,1.0885,1.0885,-1.9193
2020-03-31,1.1098,1.1098,2.4557
2020-03-30,1.0832,1.0832,-1.0143
2020-03-27,1.0943,1.0943,0.2014
2020-03-26,1.0921,1.0921,-0.9074
2020-03-25,1.1021,1.1021,3.1832
2020-03-24,1.0681,1.0681,4.7054
2020-03-23,1.0201,1.0201,-3.9544
2020-03-20,1.0621,1.0621,6.7759
2020-03-19,0.9947,0.9947,-2.1639
2020-03-18,1.0167,1.0167,-3.5389
2020-03-17,1.054,1.054,-0.1232
2020-03-16,1.0553,1.0553,-3.9151
2020-03-13,1.0983,1.0983,-0.2996
2020-03-12,1.1016,1.1016,-3.2836
2020-03-11,1.139,1.139,-0.4109
2020-03-10,1.1437,1.1437,1.7255
2020-03-09,1.1243,1.1243,-4.4288
2020-03-06,1.1764,1.1764,-2.5514
2020-03-05,1.2072,1.2072,1.6418
2020-03-04,1.1877,1.1877,0.4567
2020-03-03,1.1823,1.1823,-0.2531
2020-03-02,1.1853,1.1853,1.3077
2020-02-28,1.17,1.17,-2.8158
2020-02-27,1.2039,1.2039,0.9306
2020-02-26,1.1928,1.1928,-0.8644
2020-02-25,1.2032,1.2032,0.0832
2020-02-24,1.2022,1.2022,-2.0132
2020-02-21,1.2269,1.2269,-0.9206
2020-02-20,1.2383,1.2383,0.0081
2020-02-19,1.2382,1.2382,1.1353
2020-02-18,1.2243,1.2243,-1.2661
2020-02-17,1.24,1.24,0.7147
2020-02-14,1.2312,1.2312,0.3668
2020-02-13,1.2267,1.2267,-0.3898
2020-02-12,1.2315,1.2315,0.4077
2020-02-11,1.2265,1.2265,1.4391
2020-02-10,1.2091,1.2091,-0.3626
2020-02-07,1.2135,1.2135,-0.8578
2020-02-06,1.224,1.224,2.6673
2020-02-05,1.1922,1.1922,0.5821
2020-02-04,1.1853,1.1853,2.3045
2020-02-03,1.1586,1.1586,-5.2812
2020-01-23,1.2232,1.2232,-1.9086
2020-01-22,1.247,1.247,2.1294
2020-01-21,1.221,1.221,-3.1183
2020-01-20,1.2603,1.2603,-0.9976
2020-01-17,1.273,1.273,0.8237
2020-01-16,1.2626,1.2626,0.3258
2020-01-15,1.2585,1.2585,-0.6787
2020-01-14,1.2671,1.2671,-0.8374
2020-01-13,1.2778,1.2778,0.8763
2020-01-10,1.2667,1.2667,-0.1891
2020-01-09,1.2691,1.2691,1.5849
2020-01-08,1.2493,1.2493,-1.3191
2020-01-07,1.266,1.266,0.2772
2020-01-06,1.2625,1.2625,-0.614
2020-01-03,1.2703,1.2703,-0.4389
2020-01-02,1.2759,1.2759,0.9974
2019-12-31,1.2633,1.2633,-0.5197
2019-12-30,1.2699,1.2699,0.0946
2019-12-27,1.2687,1.2687,1.4635
2019-12-26,1.2504,1.2504,-0.5092
2019-12-25,1.2568,1.2568,0
2019-12-24,1.2568,1.2568,0.0159
2019-12-23,1.2566,1.2566,0.3033
2019-12-20,1.2528,1.2528,0.2641
2019-12-19,1.2495,1.2495,-0.3271
2019-12-18,1.2536,1.2536,0.5535
2019-12-17,1.2467,1.2467,1.7382
2019-12-16,1.2254,1.2254,-0.7291
2019-12-13,1.2344,1.2344,1.865
2019-12-12,1.2118,1.2118,1.0254
2019-12-11,1.1995,1.1995,0.968
2019-12-10,1.188,1.188,-0.1009
2019-12-09,1.1892,1.1892,0.0336
2019-12-06,1.1888,1.1888,0.5668
2019-12-05,1.1821,1.1821,0.8102
2019-12-04,1.1726,1.1726,-0.7029
2019-12-03,1.1809,1.1809,-0.1438
2019-12-02,1.1826,1.1826,0.527
2019-11-29,1.1764,1.1764,-2.3005
2019-11-28,1.2041,1.2041,-0.619
2019-11-27,1.2116,1.2116,-0.0083
2019-11-26,1.2117,1.2117,-0.1648
2019-11-25,1.2137,1.2137,1.1585
2019-11-22,1.1998,1.1998,0.6544
2019-11-21,1.192,1.192,-1.3408
2019-11-20,1.2082,1.2082,-0.5515
2019-11-19,1.2149,1.2149,1.2417
2019-11-18,1.2,1.2,1.1122
2019-11-15,1.1868,1.1868,-0.0253
2019-11-14,1.1871,1.1871,-0.7524
2019-11-13,1.1961,1.1961,-1.4501
2019-11-12,1.2137,1.2137,0.7638
2019-11-11,1.2045,1.2045,-2.4143
2019-11-08,1.2343,1.2343,-0.5479
2019-11-07,1.2411,1.2411,0.6569
2019-11-06,1.233,1.233,-0.5084
2019-11-05,1.2393,1.2393,0.5762
2019-11-04,1.2322,1.2322,1.5745
2019-11-01,1.2131,1.2131,0.6555
2019-10-31,1.2052,1.2052,0.4501
2019-10-30,1.1998,1.1998,-0.6541
2019-10-29,1.2077,1.2077,-0.4287
2019-10-28,1.2129,1.2129,0.9236
2019-10-25,1.2018,1.2018,-0.5379
2019-10-24,1.2083,1.2083,0.7336
2019-10-23,1.1995,1.1995,-0.5555
2019-10-22,1.2062,1.2062,-0.1738
2019-10-21,1.2083,1.2083,0.0166
2019-10-18,1.2081,1.2081,-0.5515
2019-10-17,1.2148,1.2148,0.5796
2019-10-16,1.2078,1.2078,0.3239
2019-10-15,1.2039,1.2039,-0.1162
2019-10-14,1.2053,1.2053,0.4584
2019-10-11,1.1998,1.1998,2.1541
2019-10-10,1.1745,1.1745,0.4619
2019-10-09,1.1691,1.1691,-0.307
2019-10-08,1.1727,1.1727,-0.0597
2019-09-30,1.1734,1.1734,0.4279
2019-09-27,1.1684,1.1684,-0.6463
2019-09-26,1.176,1.176,0.4098
2019-09-25,1.1712,1.1712,-0.9724
2019-09-24,1.1827,1.1827,-0.1351
2019-09-23,1.1843,1.1843,-0.8705
2019-09-20,1.1947,1.1947,-0.092
2019-09-19,1.1958,1.1958,-0.8786
2019-09-18,1.2064,1.2064,-0.3222
2019-09-17,1.2103,1.2103,-0.9493
2019-09-16,1.2219,1.2219,0.1722
2019-09-12,1.2198,1.2198,0.544
2019-09-11,1.2132,1.2132,1.4551
2019-09-10,1.1958,1.1958,-0.1086
2019-09-09,1.1971,1.1971,-0.2583
2019-09-06,1.2002,1.2002,0.5108
2019-09-05,1.1941,1.1941,0.8956
2019-09-04,1.1835,1.1835,2.3877
2019-09-03,1.1559,1.1559,-0.6873
2019-09-02,1.1639,1.1639,0.1463
2019-08-30,1.1622,1.1622,0.8767
2019-08-29,1.1521,1.1521,0.3397
2019-08-28,1.1482,1.1482,-0.1131
2019-08-27,1.1495,1.1495,0.1132
2019-08-26,1.1482,1.1482,-1.7204
2019-08-23,1.1683,1.1683,0.8372
2019-08-22,1.1586,1.1586,-0.4297
2019-08-21,1.1636,1.1636,0.3969
2019-08-20,1.159,1.159,0.3289
2019-08-19,1.1552,1.1552,1.4045
2019-08-16,1.1392,1.1392,0.6005
2019-08-15,1.1324,1.1324,0.399
2019-08-14,1.1279,1.1279,0.1598
2019-08-13,1.1261,1.1261,-1.2886
2019-08-12,1.1408,1.1408,0.1141
2019-08-09,1.1395,1.1395,-0.3149
2019-08-08,1.1431,1.1431,0.457
2019-08-07,1.1379,1.1379,0.3262
2019-08-06,1.1342,1.1342,-0.1936
2019-08-05,1.1364,1.1364,-2.1694
2019-08-02,1.1616,1.1616,-2.2469
2019-08-01,1.1883,1.1883,--
2019-07-30,1.2087,1.2087,0.357
2019-07-29,1.2044,1.2044,-0.6435
2019-07-26,1.2122,1.2122,-0.5905
2019-07-25,1.2194,1.2194,0.3869
2019-07-24,1.2147,1.2147,0.4798
2019-07-23,1.2089,1.2089,0.3237
2019-07-22,1.205,1.205,-0.8965
2019-07-19,1.2159,1.2159,0.8794
2019-07-18,1.2053,1.2053,-0.602
2019-07-17,1.2126,1.2126,0.19
2019-07-16,1.2103,1.2103,0.29
2019-07-15,1.2068,1.2068,0.3659
2019-07-12,1.2024,1.2024,-0.0166
2019-07-11,1.2026,1.2026,0.3505
2019-07-10,1.1984,1.1984,0.3601
2019-07-09,1.1941,1.1941,-0.7481
2019-07-08,1.2031,1.2031,-1.3124
2019-07-05,1.2191,1.2191,-0.0901
2019-07-04,1.2202,1.2202,0.1149
2019-07-03,1.2188,1.2188,-0.1229
2019-07-02,1.2203,1.2203,--
2019-06-30,1.2086,1.2086,--
2019-06-28,1.2086,1.2086,-0.2311
2019-06-27,1.2114,1.2114,1.3046
2019-06-26,1.1958,1.1958,0.4115
2019-06-25,1.1909,1.1909,-1.2603
2019-06-24,1.2061,1.2061,0.2577
2019-06-21,1.203,1.203,-0.3562
2019-06-20,1.2073,1.2073,1.4538
2019-06-19,1.19,1.19,2.2688
2019-06-18,1.1636,1.1636,0.7097
2019-06-17,1.1554,1.1554,0.1126
2019-06-14,1.1541,1.1541,-0.6286
2019-06-13,1.1614,1.1614,0
2019-06-12,1.1614,1.1614,-0.972
2019-06-11,1.1728,1.1728,0.9207
2019-06-10,1.1621,1.1621,1.6977
2019-06-06,1.1427,1.1427,-0.0175
2019-06-05,1.1429,1.1429,0.2368
2019-06-04,1.1402,1.1402,-0.8522
2019-06-03,1.15,1.15,0.4191
2019-05-31,1.1452,1.1452,-0.4174
2019-05-30,1.15,1.15,0.5421
2019-05-29,1.1438,1.1438,-0.2181
2019-05-28,1.1463,1.1463,0.2361
2019-05-27,1.1436,1.1436,-0.3399
2019-05-24,1.1475,1.1475,0.4025
2019-05-23,1.1429,1.1429,-1.3976
2019-05-22,1.1591,1.1591,-0.2582
2019-05-21,1.1621,1.1621,0.0172
2019-05-20,1.1619,1.1619,-0.2918
2019-05-17,1.1653,1.1653,-0.8002
2019-05-16,1.1747,1.1747,0.1108
2019-05-15,1.1734,1.1734,0.7383
2019-05-14,1.1648,1.1648,--
2019-05-10,1.1744,1.1744,1.0932
2019-05-09,1.1617,1.1617,-1.9828
2019-05-08,1.1852,1.1852,-1.4223
2019-05-07,1.2023,1.2023,0.6025
2019-05-06,1.1951,1.1951,-2.4249
2019-04-30,1.2248,1.2248,-0.8098
2019-04-29,1.2348,1.2348,1.0475
2019-04-26,1.222,1.222,0.0164
2019-04-25,1.2218,1.2218,-1.1249
2019-04-24,1.2357,1.2357,-0.3146
2019-04-23,1.2396,1.2396,--
2019-04-18,1.2402,1.2402,-1.0057
2019-04-17,1.2528,1.2528,0.1519
2019-04-16,1.2509,1.2509,1.5671
2019-04-15,1.2316,1.2316,-0.356
2019-04-12,1.236,1.236,0.4388
2019-04-11,1.2306,1.2306,-1.1963
2019-04-10,1.2455,1.2455,-0.3759
2019-04-09,1.2502,1.2502,0.1362
2019-04-08,1.2485,1.2485,1.0113
2019-04-04,1.236,1.236,-0.3145
2019-04-03,1.2399,1.2399,1.3156
2019-04-02,1.2238,1.2238,-0.1306
2019-04-01,1.2254,1.2254,1.2393
2019-03-29,1.2104,1.2104,0.7911
2019-03-28,1.2009,1.2009,0.075
2019-03-27,1.2,1.2,0.7388
2019-03-26,1.1912,1.1912,-0.1174
2019-03-25,1.1926,1.1926,-2.0773
2019-03-22,1.2179,1.2179,-0.0492
2019-03-21,1.2185,1.2185,-0.9994
2019-03-20,1.2308,1.2308,-0.4368
2019-03-19,1.2362,1.2362,0.0567
2019-03-18,1.2355,1.2355,1.2207
2019-03-15,1.2206,1.2206,0.7179
2019-03-14,1.2119,1.2119,0.1819
2019-03-13,1.2097,1.2097,-0.5099
2019-03-12,1.2159,1.2159,1.4434
2019-03-11,1.1986,1.1986,0.9347
2019-03-08,1.1875,1.1875,-2.2875
2019-03-07,1.2153,1.2153,-0.9697
2019-03-06,1.2272,1.2272,0.1469
2019-03-05,1.2254,1.2254,-0.0408
2019-03-04,1.2259,1.2259,0.6899
2019-03-01,1.2175,1.2175,1.2053
2019-02-28,1.203,1.203,-0.6278
2019-02-27,1.2106,1.2106,-0.8355
2019-02-26,1.2208,1.2208,-0.9252
2019-02-25,1.2322,1.2322,1.5829
2019-02-22,1.213,1.213,0.8732
2019-02-21,1.2025,1.2025,0.1166
2019-02-20,1.2011,1.2011,0.7972
2019-02-19,1.1916,1.1916,-0.2929
2019-02-18,1.1951,1.1951,1.7973
2019-02-15,1.174,1.174,-2.1667
2019-02-14,1.2,1.2,-0.3322
2019-02-13,1.204,1.204,1.2701
2019-02-12,1.1889,1.1889,0.5497
2019-02-11,1.1824,1.1824,0.1694
2019-02-01,1.1804,1.1804,0.2889
2019-01-31,1.177,1.177,0.7016
2019-01-30,1.1688,1.1688,0.2573
2019-01-29,1.1658,1.1658,-0.2993
2019-01-28,1.1693,1.1693,-0.6035
2019-01-25,1.1764,1.1764,1.7295
2019-01-24,1.1564,1.1564,0.2862
2019-01-23,1.1531,1.1531,0.3045
2019-01-22,1.1496,1.1496,-0.7511
2019-01-21,1.1583,1.1583,0.8006
2019-01-18,1.1491,1.1491,1.1799
2019-01-17,1.1357,1.1357,-0.4121
2019-01-16,1.1404,1.1404,0.5732
2019-01-15,1.1339,1.1339,1.7864
2019-01-14,1.114,1.114,-1.9366
2019-01-11,1.136,1.136,0.1675
2019-01-10,1.1341,1.1341,-0.2024
2019-01-09,1.1364,1.1364,2.1942
2019-01-08,1.112,1.112,-0.1078
2019-01-07,1.1132,1.1132,0.7056
2019-01-04,1.1054,1.1054,1.8051
2019-01-03,1.0858,1.0858,0.2308
2019-01-02,1.0833,1.0833,-1.7058
2018-12-31,1.1154,1.1154,--
2018-12-28,1.1021,1.1021,-0.4157
2018-12-27,1.1067,1.1067,--
2018-12-21,1.117,1.117,-0.0626
2018-12-20,1.1177,1.1177,-0.9131
2018-12-19,1.128,1.128,-0.3798
2018-12-18,1.1323,1.1323,-1.161
2018-12-17,1.1456,1.1456,0.1136
2018-12-14,1.1443,1.1443,-1.684
2018-12-13,1.1639,1.1639,0.8317
2018-12-12,1.1543,1.1543,1.5751
2018-12-11,1.1364,1.1364,0.1763
2018-12-10,1.1344,1.1344,-0.8911
2018-12-07,1.1446,1.1446,-0.7802
2018-12-06,1.1536,1.1536,-2.2621
2018-12-05,1.1803,1.1803,-1.8135
2018-12-04,1.2021,1.2021,-0.4142
2018-12-03,1.2071,1.2071,2.3487
2018-11-30,1.1794,1.1794,0.383
2018-11-29,1.1749,1.1749,-0.6343
2018-11-28,1.1824,1.1824,1.0339
2018-11-27,1.1703,1.1703,0.0171
2018-11-26,1.1701,1.1701,1.3951
2018-11-23,1.154,1.154,-0.5944
2018-11-22,1.1609,1.1609,-0.4118
2018-11-21,1.1657,1.1657,0.4135
2018-11-20,1.1609,1.1609,-1.393
2018-11-19,1.1773,1.1773,0.2213
2018-11-16,1.1747,1.1747,0.1962
2018-11-15,1.1724,1.1724,1.331
2018-11-14,1.157,1.157,-0.9333
2018-11-13,1.1679,1.1679,0.5164
2018-11-12,1.1619,1.1619,0.2502
2018-11-09,1.159,1.159,-2.0949
2018-11-08,1.1838,1.1838,0.6975
2018-11-07,1.1756,1.1756,0.0766
2018-11-06,1.1747,1.1747,0.798
2018-11-05,1.1654,1.1654,-1.6706
2018-11-02,1.1852,1.1852,3.2944
2018-11-01,1.1474,1.1474,1.3336
2018-10-31,1.1323,1.1323,1.3425
2018-10-30,1.1173,1.1173,0.1165
2018-10-29,1.116,1.116,-0.6145
2018-10-26,1.1229,1.1229,-0.9177
2018-10-25,1.1333,1.1333,-0.3867
2018-10-24,1.1377,1.1377,-0.0351
2018-10-23,1.1381,1.1381,-2.0821
2018-10-22,1.1623,1.1623,2.1533
2018-10-19,1.1378,1.1378,0.9225
2018-10-18,1.1274,1.1274,--
2018-10-16,1.1315,1.1315,0.426
2018-10-15,1.1267,1.1267,-1.3484
2018-10-12,1.1421,1.1421,1.9277
2018-10-11,1.1205,1.1205,-3.0709
2018-10-10,1.156,1.156,0.1907
2018-10-09,1.1538,1.1538,0.4265
2018-10-08,1.1489,1.1489,-5.2219
2018-09-28,1.2122,1.2122,0.748
2018-09-27,1.2032,1.2032,-0.2156
2018-09-26,1.2058,1.2058,--
2018-09-21,1.2018,1.2018,1.744
2018-09-20,1.1812,1.1812,0.3824
2018-09-19,1.1767,1.1767,1.5447
2018-09-18,1.1588,1.1588,0.9496
2018-09-17,1.1479,1.1479,-0.7522
2018-09-14,1.1566,1.1566,0.4342
2018-09-13,1.1516,1.1516,2.319
2018-09-12,1.1255,1.1255,-0.7408
2018-09-11,1.1339,1.1339,-0.7267
2018-09-10,1.1422,1.1422,-0.8421
2018-09-07,1.1519,1.1519,-0.1647
2018-09-06,1.1538,1.1538,-0.5259
2018-09-05,1.1599,1.1599,-2.0437
2018-09-04,1.1841,1.1841,0.3305
2018-09-03,1.1802,1.1802,-0.262
2018-08-31,1.1833,1.1833,-0.5129
2018-08-30,1.1894,1.1894,-0.8668
2018-08-29,1.1998,1.1998,-0.0666
2018-08-28,1.2006,1.2006,-0.241
2018-08-27,1.2035,1.2035,2.0002
2018-08-24,1.1799,1.1799,0.2549
2018-08-23,1.1769,1.1769,-0.1696
2018-08-22,1.1789,1.1789,0.7607
2018-08-21,1.17,1.17,0.3603
2018-08-20,1.1658,1.1658,0.7606
2018-08-17,1.157,1.157,0.2079
2018-08-16,1.1546,1.1546,-0.3538
2018-08-15,1.1587,1.1587,-1.5381
2018-08-14,1.1768,1.1768,-0.0934
2018-08-13,1.1779,1.1779,-1.1497
2018-08-10,1.1916,1.1916,-0.5259
2018-08-09,1.1979,1.1979,0.9863
2018-08-08,1.1862,1.1862,0.1182
2018-08-07,1.1848,1.1848,1.239
2018-08-06,1.1703,1.1703,0.3344
2018-08-03,1.1664,1.1664,0.1804
2018-08-02,1.1643,1.1643,-2.4384
2018-08-01,1.1934,1.1934,-0.2508
2018-07-31,1.1964,1.1964,-0.1169
2018-07-30,1.1978,1.1978,0.2343
2018-07-27,1.195,1.195,0.5808
2018-07-26,1.1881,1.1881,-0.9752
2018-07-25,1.1998,1.1998,1.0698
2018-07-24,1.1871,1.1871,2.5484
2018-07-23,1.1576,1.1576,0.2859
2018-07-20,1.1543,1.1543,2.2409
2018-07-19,1.129,1.129,-0.2562
2018-07-18,1.1319,1.1319,0.0088
2018-07-17,1.1318,1.1318,-0.8584
2018-07-16,1.1416,1.1416,-0.3231
2018-07-13,1.1453,1.1453,-0.0349
2018-07-12,1.1457,1.1457,1.4972
2018-07-11,1.1288,1.1288,-1.5696
2018-07-10,1.1468,1.1468,0.3061
2018-07-09,1.1433,1.1433,1.7714
2018-07-06,1.1234,1.1234,0.2678
2018-07-05,1.1204,1.1204,-0.709
2018-07-04,1.1284,1.1284,-0.9306
2018-07-03,1.139,1.139,--
2018-06-30,1.1515,1.1515,--
2018-06-29,1.1515,1.1515,1.9027
2018-06-28,1.13,1.13,0.5875
2018-06-27,1.1234,1.1234,-1.2656
2018-06-26,1.1378,1.1378,-0.2805
2018-06-25,1.141,1.141,-0.9205
2018-06-22,1.1516,1.1516,-0.0521
2018-06-21,1.1522,1.1522,-0.8519
2018-06-20,1.1621,1.1621,0.6583
2018-06-19,1.1545,1.1545,-2.9098
2018-06-15,1.1891,1.1891,-0.1176
2018-06-14,1.1905,1.1905,-0.9155
2018-06-13,1.2015,1.2015,-1.1111
2018-06-12,1.215,1.215,0.3386
2018-06-11,1.2109,1.2109,0.124
2018-06-08,1.2094,1.2094,-1.6748
2018-06-07,1.23,1.23,0.9604
2018-06-06,1.2183,1.2183,-0.0082
2018-06-05,1.2184,1.2184,0.0082
2018-06-04,1.2183,1.2183,1.9839
2018-06-01,1.1946,1.1946,0.2013
2018-05-31,1.1922,1.1922,1.5762
2018-05-30,1.1737,1.1737,-1.1954
2018-05-29,1.1879,1.1879,-1.0413
2018-05-28,1.2004,1.2004,0.6878
2018-05-25,1.1922,1.1922,-0.4509
2018-05-24,1.1976,1.1976,0.5964
2018-05-23,1.1905,1.1905,--
2018-05-21,1.2158,1.2158,0.0906
2018-05-18,1.2147,1.2147,0.713
2018-05-17,1.2061,1.2061,-1.1636
2018-05-16,1.2203,1.2203,0.3701
2018-05-15,1.2158,1.2158,-0.5725
2018-05-14,1.2228,1.2228,1.2252
2018-05-11,1.208,1.208,0.4657
2018-05-10,1.2024,1.2024,0.4176
2018-05-09,1.1974,1.1974,0.4109
2018-05-08,1.1925,1.1925,1.5239
2018-05-07,1.1746,1.1746,0.6858
2018-05-04,1.1666,1.1666,-1.3363
2018-05-03,1.1824,1.1824,-1.2362
2018-05-02,1.1972,1.1972,1.3717
2018-04-27,1.181,1.181,1.0697
2018-04-26,1.1685,1.1685,-0.7812
