日期,单位净值,累计净值,涨跌幅
2020-12-10,1.1764,1.1764,0.27
2020-12-09,1.1732,1.1732,-1.48
2020-12-08,1.1908,1.1908,-0.18
2020-12-07,1.193,1.193,-0.68
2020-12-04,1.2012,1.2012,0.32
2020-12-03,1.1974,1.1974,-0.25
2020-12-02,1.2004,1.2004,0.21
2020-12-01,1.1979,1.1979,1.24
2020-11-30,1.1832,1.1832,-0.57
2020-11-27,1.19,1.19,0.27
2020-11-26,1.1868,1.1868,-0.24
2020-11-25,1.1897,1.1897,-1.74
2020-11-24,1.2108,1.2108,0.15
2020-11-23,1.209,1.209,1.01
2020-11-20,1.1969,1.1969,0.82
2020-11-19,1.1872,1.1872,0.06
2020-11-18,1.1865,1.1865,0.17
2020-11-17,1.1845,1.1845,-0.37
2020-11-16,1.1889,1.1889,1.49
2020-11-13,1.1715,1.1715,-0.33
2020-11-12,1.1754,1.1754,0.01
2020-11-11,1.1753,1.1753,-0.38
2020-11-10,1.1798,1.1798,-0.61
2020-11-09,1.1871,1.1871,1.56
2020-11-06,1.1689,1.1689,-0.47
2020-11-05,1.1744,1.1744,1.54
2020-11-04,1.1566,1.1566,-0.19
2020-11-03,1.1588,1.1588,1.65
2020-11-02,1.14,1.14,0.31
2020-10-30,1.1365,1.1365,-1.98
2020-10-29,1.1595,1.1595,0.28
2020-10-28,1.1563,1.1563,0.36
2020-10-27,1.1521,1.1521,-0.18
2020-10-26,1.1542,1.1542,-0.16
2020-10-23,1.156,1.156,-0.73
2020-10-22,1.1645,1.1645,-0.38
2020-10-21,1.1689,1.1689,-0.8
2020-10-20,1.1783,1.1783,0.55
2020-10-19,1.1718,1.1718,-0.92
2020-10-16,1.1827,1.1827,-0.15
2020-10-15,1.1845,1.1845,-0.34
2020-10-14,1.1885,1.1885,-0.61
2020-10-13,1.1958,1.1958,-0.18
2020-10-12,1.1979,1.1979,2.15
2020-10-09,1.1727,1.1727,2.03
2020-09-30,1.1494,1.1494,-0.74
2020-09-29,1.158,1.158,0.5
2020-09-28,1.1522,1.1522,-0.72
2020-09-25,1.1605,1.1605,0.1
2020-09-24,1.1593,1.1593,-1.85
2020-09-23,1.1812,1.1812,0.14
2020-09-22,1.1795,1.1795,-1.18
2020-09-21,1.1936,1.1936,-0.55
2020-09-18,1.2002,1.2002,1.59
2020-09-17,1.1814,1.1814,0.24
2020-09-16,1.1786,1.1786,-0.36
2020-09-15,1.1828,1.1828,0.03
2020-09-14,1.1825,1.1825,0.37
2020-09-11,1.1781,1.1781,0.59
2020-09-10,1.1712,1.1712,-1.8
2020-09-09,1.1927,1.1927,-1.32
2020-09-08,1.2086,1.2086,1.09
2020-09-07,1.1956,1.1956,-1.63
2020-09-04,1.2154,1.2154,-0.87
2020-09-03,1.2261,1.2261,-0.35
2020-09-02,1.2304,1.2304,0.06
2020-09-01,1.2297,1.2297,0.72
2020-08-31,1.2209,1.2209,-0.18
2020-08-28,1.2231,1.2231,1.74
2020-08-27,1.2022,1.2022,0.57
2020-08-26,1.1954,1.1954,-1.65
2020-08-25,1.2154,1.2154,-0.7
2020-08-24,1.224,1.224,0.74
2020-08-21,1.215,1.215,0.8634
2020-08-20,1.2046,1.2046,-1.0026
2020-08-19,1.2168,1.2168,-1.0571
2020-08-18,1.2298,1.2298,0.6465
2020-08-17,1.2219,1.2219,1.6725
2020-08-14,1.2018,1.2018,0.9153
2020-08-13,1.1909,1.1909,0.5064
2020-08-12,1.1849,1.1849,-0.654
2020-08-11,1.1927,1.1927,-1.795
2020-08-10,1.2145,1.2145,0.9308
2020-08-07,1.2033,1.2033,-1.3122
2020-08-06,1.2193,1.2193,0.115
2020-08-05,1.2179,1.2179,0.3378
2020-08-04,1.2138,1.2138,-0.4919
2020-08-03,1.2198,1.2198,2.0582
2020-07-31,1.1952,1.1952,0.6908
2020-07-30,1.187,1.187,-0.0337
2020-07-29,1.1874,1.1874,2.2563
2020-07-28,1.1612,1.1612,0.6675
2020-07-27,1.1535,1.1535,0.1302
2020-07-24,1.152,1.152,-4.2394
2020-07-23,1.203,1.203,-0.1411
2020-07-22,1.2047,1.2047,0.6013
2020-07-21,1.1975,1.1975,0.3015
2020-07-20,1.1939,1.1939,3.2428
2020-07-17,1.1564,1.1564,-0.0519
2020-07-16,1.157,1.157,-2.1813
2020-07-15,1.1828,1.1828,-1.94
2020-07-14,1.2062,1.2062,-0.8956
2020-07-13,1.2171,1.2171,2.9086
2020-07-10,1.1827,1.1827,-0.8634
2020-07-09,1.193,1.193,1.9484
2020-07-08,1.1702,1.1702,2.4066
2020-07-07,1.1427,1.1427,0.4748
2020-07-06,1.1373,1.1373,4.5889
2020-07-03,1.0874,1.0874,1.276
2020-07-02,1.0737,1.0737,1.9077
2020-07-01,1.0536,1.0536,0.6785
2020-06-30,1.0465,1.0465,1.4149
2020-06-29,1.0319,1.0319,-0.5014
2020-06-24,1.0371,1.0371,-0.298
2020-06-23,1.0402,1.0402,0.0481
2020-06-22,1.0397,1.0397,-0.326
2020-06-19,1.0431,1.0431,0.5398
2020-06-18,1.0375,1.0375,0.2125
2020-06-17,1.0353,1.0353,1.2419
2020-06-16,1.0226,1.0226,1.5492
2020-06-15,1.007,1.007,0.2389
2020-06-12,1.0046,1.0046,0.1695
2020-06-11,1.0029,1.0029,-0.4269
2020-06-10,1.0072,1.0072,0.2189
2020-06-09,1.005,1.005,0.2494
2020-06-08,1.0025,1.0025,-0.0797
2020-06-05,1.0033,1.0033,-0.0896
2020-06-04,1.0042,1.0042,0.0897
2020-06-03,1.0033,1.0033,0.2999
2020-06-02,1.0003,1.0003,0.06
2020-06-01,0.9997,0.9997,2.3968
2020-05-29,0.9763,0.9763,0.4217
2020-05-28,0.9722,0.9722,0.0824
2020-05-27,0.9714,0.9714,-0.4203
2020-05-26,0.9755,0.9755,1.6675
2020-05-25,0.9595,0.9595,0.1148
2020-05-22,0.9584,0.9584,-1.6723
2020-05-21,0.9747,0.9747,-0.3782
2020-05-20,0.9784,0.9784,-0.7809
2020-05-19,0.9861,0.9861,0.8282
2020-05-18,0.978,0.978,-0.3769
2020-05-15,0.9817,0.9817,0.0714
2020-05-14,0.981,0.981,-1.0191
2020-05-13,0.9911,0.9911,0.2529
2020-05-12,0.9886,0.9886,-0.1111
2020-05-11,0.9897,0.9897,-0.2117
2020-05-08,0.9918,0.9918,1.0494
2020-05-07,0.9815,0.9815,-0.0916
2020-05-06,0.9824,0.9824,1.1845
2020-04-30,0.9709,0.9709,1.9746
2020-04-29,0.9521,0.9521,0.2316
2020-04-28,0.9499,0.9499,-1.3501
2020-04-27,0.9629,0.9629,-0.3106
2020-04-24,0.9659,0.9659,-1.8394
2020-04-23,0.984,0.984,-0.3847
2020-04-22,0.9878,0.9878,0.6624
2020-04-21,0.9813,0.9813,-0.7384
2020-04-20,0.9886,0.9886,1.1252
2020-04-17,0.9776,0.9776,-0.2856
2020-04-16,0.9804,0.9804,1.0513
2020-04-15,0.9702,0.9702,0.0516
2020-04-14,0.9697,0.9697,1.518
2020-04-13,0.9552,0.9552,-0.0105
2020-04-10,0.9553,0.9553,-1.424
2020-04-09,0.9691,0.9691,0.7066
2020-04-08,0.9623,0.9623,0.2709
2020-04-07,0.9597,0.9597,2.4117
2020-04-03,0.9371,0.9371,-0.3827
2020-04-02,0.9407,0.9407,1.9397
2020-04-01,0.9228,0.9228,-0.7422
2020-03-31,0.9297,0.9297,-0.1611
2020-03-30,0.9312,0.9312,-1.5228
2020-03-27,0.9456,0.9456,0.0847
2020-03-26,0.9448,0.9448,-0.5997
2020-03-25,0.9505,0.9505,1.723
2020-03-24,0.9344,0.9344,1.8531
2020-03-23,0.9174,0.9174,-2.8384
2020-03-20,0.9442,0.9442,1.0488
2020-03-19,0.9344,0.9344,0.3976
2020-03-18,0.9307,0.9307,-1.5653
2020-03-17,0.9455,0.9455,0.4996
2020-03-16,0.9408,0.9408,-3.3789
2020-03-13,0.9737,0.9737,-0.9964
2020-03-12,0.9835,0.9835,-1.4628
2020-03-11,0.9981,0.9981,-1.188
2020-03-10,1.0101,1.0101,1.9273
2020-03-09,0.991,0.991,-3.0522
2020-03-06,1.0222,1.0222,-0.8343
2020-03-05,1.0308,1.0308,1.337
2020-03-04,1.0172,1.0172,0.2365
2020-03-03,1.0148,1.0148,0.7646
2020-03-02,1.0071,1.0071,3.4302
2020-02-28,0.9737,0.9737,-4.0217
2020-02-27,1.0145,1.0145,0.6249
2020-02-26,1.0082,1.0082,-1.6678
2020-02-25,1.0253,1.0253,-0.2529
2020-02-24,1.0279,1.0279,1.1314
2020-02-21,1.0164,1.0164,1.1142
2020-02-20,1.0052,1.0052,1.4636
2020-02-19,0.9907,0.9907,-0.8705
2020-02-18,0.9994,0.9994,0.8884
2020-02-17,0.9906,0.9906,2.7593
2020-02-14,0.964,0.964,0.0415
2020-02-13,0.9636,0.9636,-0.9457
2020-02-12,0.9728,0.9728,1.2595
2020-02-11,0.9607,0.9607,-0.6104
2020-02-10,0.9666,0.9666,0.4677
2020-02-07,0.9621,0.9621,0.8174
2020-02-06,0.9543,0.9543,2.6129
2020-02-05,0.93,0.93,2.209
2020-02-04,0.9099,0.9099,1.3703
2020-02-03,0.8976,0.8976,-7.5306
2020-01-23,0.9707,0.9707,-2.677
2020-01-22,0.9974,0.9974,0.3926
2020-01-21,0.9935,0.9935,-0.8681
2020-01-20,1.0022,1.0022,1.12
2020-01-17,0.9911,0.9911,-0.1411
2020-01-16,0.9925,0.9925,-0.1509
2020-01-15,0.994,0.994,-0.2208
2020-01-14,0.9962,0.9962,-0.4099
2020-01-13,1.0003,1.0003,1.0915
2020-01-10,0.9895,0.9895,-0.2017
2020-01-09,0.9915,0.9915,1.1528
2020-01-08,0.9802,0.9802,-1.2293
2020-01-07,0.9924,0.9924,1.1208
2020-01-06,0.9814,0.9814,0.4606
2020-01-03,0.9769,0.9769,0
2020-01-02,0.9769,0.9769,1.2227
2019-12-31,0.9651,0.9651,0.3431
2019-12-30,0.9618,0.9618,1.2848
2019-12-27,0.9496,0.9496,-0.4195
2019-12-26,0.9536,0.9536,0.5483
2019-12-25,0.9484,0.9484,0.3917
2019-12-24,0.9447,0.9447,1.0699
2019-12-23,0.9347,0.9347,-1.8069
2019-12-20,0.9519,0.9519,-0.8747
2019-12-19,0.9603,0.9603,0.2296
2019-12-18,0.9581,0.9581,0.0627
2019-12-17,0.9575,0.9575,0.8957
2019-12-16,0.949,0.949,1.3672
2019-12-13,0.9362,0.9362,0.5693
2019-12-12,0.9309,0.9309,-0.1502
2019-12-11,0.9323,0.9323,-0.2568
2019-12-10,0.9347,0.9347,0.3866
2019-12-09,0.9311,0.9311,0.3773
2019-12-06,0.9276,0.9276,0.5637
2019-12-05,0.9224,0.9224,0.7647
2019-12-04,0.9154,0.9154,-0.0546
2019-12-03,0.9159,0.9159,0.2737
2019-12-02,0.9134,0.9134,0.1316
2019-11-29,0.9122,0.9122,0.341
2019-11-28,0.9091,0.9091,-0.2305
2019-11-27,0.9112,0.9112,0.1649
2019-11-26,0.9097,0.9097,-0.742
2019-11-25,0.9165,0.9165,0.4494
2019-11-22,0.9124,0.9124,-0.6425
2019-11-21,0.9183,0.9183,0.0545
2019-11-20,0.9178,0.9178,-0.5526
2019-11-19,0.9229,0.9229,1.4622
2019-11-18,0.9096,0.9096,0.6195
2019-11-15,0.904,0.904,-0.8119
2019-11-14,0.9114,0.9114,0.4408
2019-11-13,0.9074,0.9074,-0.3624
2019-11-12,0.9107,0.9107,0.143
2019-11-11,0.9094,0.9094,-2.0782
2019-11-08,0.9287,0.9287,-0.2256
2019-11-07,0.9308,0.9308,0.5509
2019-11-06,0.9257,0.9257,-0.8674
2019-11-05,0.9338,0.9338,0.6033
2019-11-04,0.9282,0.9282,0.1727
2019-11-01,0.9266,0.9266,0.7831
2019-10-31,0.9194,0.9194,-0.39
2019-10-30,0.923,0.923,-1.1142
2019-10-29,0.9334,0.9334,-1.2066
2019-10-28,0.9448,0.9448,1.3734
2019-10-25,0.932,0.932,0.4419
2019-10-24,0.9279,0.9279,-0.0969
2019-10-23,0.9288,0.9288,-0.6418
2019-10-22,0.9348,0.9348,0.8958
2019-10-21,0.9265,0.9265,-0.2691
2019-10-18,0.929,0.929,-1.2962
2019-10-17,0.9412,0.9412,-0.1803
2019-10-16,0.9429,0.9429,-0.475
2019-10-15,0.9474,0.9474,-0.8996
2019-10-14,0.956,0.956,1.2069
2019-10-11,0.9446,0.9446,0.3932
2019-10-10,0.9409,0.9409,0.8359
2019-10-09,0.9331,0.9331,0.6363
2019-10-08,0.9272,0.9272,0.2053
2019-09-30,0.9253,0.9253,-0.9103
2019-09-27,0.9338,0.9338,0.5492
2019-09-26,0.9287,0.9287,-1.5478
2019-09-25,0.9433,0.9433,-1.3594
2019-09-24,0.9563,0.9563,0.2516
2019-09-23,0.9539,0.9539,-0.7388
2019-09-20,0.961,0.961,-0.0104
2019-09-19,0.9611,0.9611,0.7337
2019-09-18,0.9541,0.9541,0.3365
2019-09-17,0.9509,0.9509,-2.0902
2019-09-16,0.9712,0.9712,0.2064
2019-09-12,0.9692,0.9692,0.5186
2019-09-11,0.9642,0.9642,-0.5159
2019-09-10,0.9692,0.9692,-0.3291
2019-09-09,0.9724,0.9724,1.5243
2019-09-06,0.9578,0.9578,0.3247
2019-09-05,0.9547,0.9547,0.6855
2019-09-04,0.9482,0.9482,0.808
2019-09-03,0.9406,0.9406,0.4271
2019-09-02,0.9366,0.9366,2.015
2019-08-30,0.9181,0.9181,-0.7352
2019-08-29,0.9249,0.9249,-0.2481
2019-08-28,0.9272,0.9272,-0.4616
2019-08-27,0.9315,0.9315,1.283
2019-08-26,0.9197,0.9197,-0.4869
2019-08-23,0.9242,0.9242,-0.0541
2019-08-22,0.9247,0.9247,0.0866
2019-08-21,0.9239,0.9239,0.1409
2019-08-20,0.9226,0.9226,-0.1731
2019-08-19,0.9242,0.9242,2.8031
2019-08-16,0.899,0.899,0.3796
2019-08-15,0.8956,0.8956,0.235
2019-08-14,0.8935,0.8935,0.4158
2019-08-13,0.8898,0.8898,-0.4587
2019-08-12,0.8939,0.8939,1.568
2019-08-09,0.8801,0.8801,-0.8673
2019-08-08,0.8878,0.8878,0.4526
2019-08-07,0.8838,0.8838,-0.237
2019-08-06,0.8859,0.8859,-2.1862
2019-08-05,0.9057,0.9057,-1.0164
2019-08-02,0.915,0.915,-1.1986
2019-08-01,0.9261,0.9261,-0.7183
2019-07-31,0.9328,0.9328,-0.1712
2019-07-30,0.9344,0.9344,0.5055
2019-07-29,0.9297,0.9297,-0.0108
2019-07-26,0.9298,0.9298,-0.043
2019-07-25,0.9302,0.9302,0.3236
2019-07-24,0.9272,0.9272,0.7388
2019-07-23,0.9204,0.9204,0.7333
2019-07-22,0.9137,0.9137,-1.0183
2019-07-19,0.9231,0.9231,0.6323
2019-07-18,0.9173,0.9173,-1.3762
2019-07-17,0.9301,0.9301,-0.2788
2019-07-16,0.9327,0.9327,0.0214
2019-07-15,0.9325,0.9325,0.909
2019-07-12,0.9241,0.9241,0.5768
2019-07-11,0.9188,0.9188,0.1635
2019-07-10,0.9173,0.9173,-0.596
2019-07-09,0.9228,0.9228,0.2063
2019-07-08,0.9209,0.9209,-2.9406
2019-07-05,0.9488,0.9488,0.4553
2019-07-04,0.9445,0.9445,-0.1058
2019-07-03,0.9455,0.9455,-0.3058
2019-07-02,0.9484,0.9484,-0.3782
2019-07-01,0.952,0.952,2.1898
2019-06-30,0.9316,0.9316,--
2019-06-28,0.9316,0.9316,-0.8198
2019-06-27,0.9393,0.9393,0.74
2019-06-26,0.9324,0.9324,-0.2461
2019-06-25,0.9347,0.9347,-0.9327
2019-06-24,0.9435,0.9435,0.1592
2019-06-21,0.942,0.942,1.1815
2019-06-20,0.931,0.931,1.394
2019-06-19,0.9182,0.9182,1.2572
2019-06-18,0.9068,0.9068,-0.0551
2019-06-17,0.9073,0.9073,0.1877
2019-06-14,0.9056,0.9056,-1.7787
2019-06-13,0.922,0.922,0.4686
2019-06-12,0.9177,0.9177,-0.7999
2019-06-11,0.9251,0.9251,3.3285
2019-06-10,0.8953,0.8953,0.5955
2019-06-06,0.89,0.89,-1.7985
2019-06-05,0.9063,0.9063,-0.0882
2019-06-04,0.9071,0.9071,-0.8526
2019-06-03,0.9149,0.9149,-1.0919
2019-05-31,0.925,0.925,-0.2265
2019-05-30,0.9271,0.9271,-0.3225
2019-05-29,0.9301,0.9301,-0.0537
2019-05-28,0.9306,0.9306,-0.1716
2019-05-27,0.9322,0.9322,2.0694
2019-05-24,0.9133,0.9133,-0.2185
2019-05-23,0.9153,0.9153,-1.9181
2019-05-22,0.9332,0.9332,-0.8394
2019-05-21,0.9411,0.9411,1.6087
2019-05-20,0.9262,0.9262,-0.6756
2019-05-17,0.9325,0.9325,-3.2174
2019-05-16,0.9635,0.9635,0.5321
2019-05-15,0.9584,0.9584,1.9683
2019-05-14,0.9399,0.9399,-0.7288
2019-05-13,0.9468,0.9468,-1.0141
2019-05-10,0.9565,0.9565,3.0267
2019-05-09,0.9284,0.9284,-0.9918
2019-05-08,0.9377,0.9377,-0.4776
2019-05-07,0.9422,0.9422,1.3445
2019-05-06,0.9297,0.9297,-6.544
2019-04-30,0.9948,0.9948,1.0052
2019-04-29,0.9849,0.9849,-2.6875
2019-04-26,1.0121,1.0121,-1.2778
2019-04-25,1.0252,1.0252,-3.9265
2019-04-24,1.0671,1.0671,0.7173
2019-04-23,1.0595,1.0595,-1.2674
2019-04-22,1.0731,1.0731,-1.1696
2019-04-19,1.0858,1.0858,0.5184
2019-04-18,1.0802,1.0802,-0.6804
2019-04-17,1.0876,1.0876,0.769
2019-04-16,1.0793,1.0793,1.84
2019-04-15,1.0598,1.0598,-0.6562
2019-04-12,1.0668,1.0668,-0.1217
2019-04-11,1.0681,1.0681,-1.5213
2019-04-10,1.0846,1.0846,-0.0461
2019-04-09,1.0851,1.0851,0.5467
2019-04-08,1.0792,1.0792,0.2043
2019-04-04,1.077,1.077,1.0129
2019-04-03,1.0662,1.0662,0.8704
2019-04-02,1.057,1.057,0.4753
2019-04-01,1.052,1.052,3.198
2019-03-29,1.0194,1.0194,2.8866
2019-03-28,0.9908,0.9908,-1.4522
2019-03-27,1.0054,1.0054,0.7314
2019-03-26,0.9981,0.9981,-2.2525
2019-03-25,1.0211,1.0211,-1.3049
2019-03-22,1.0346,1.0346,0.4369
2019-03-21,1.0301,1.0301,1.3579
2019-03-20,1.0163,1.0163,0.1478
2019-03-19,1.0148,1.0148,0.5151
2019-03-18,1.0096,1.0096,2.1759
2019-03-15,0.9881,0.9881,0.8883
2019-03-14,0.9794,0.9794,-2.7891
2019-03-13,1.0075,1.0075,-1.9942
2019-03-12,1.028,1.028,1.5911
2019-03-11,1.0119,1.0119,3.7208
2019-03-08,0.9756,0.9756,-4.3998
2019-03-07,1.0205,1.0205,2.0806
2019-03-06,0.9997,0.9997,2.4913
2019-03-05,0.9754,0.9754,2.5765
2019-03-04,0.9509,0.9509,1.7876
2019-03-01,0.9342,0.9342,1.1915
2019-02-28,0.9232,0.9232,-0.2916
2019-02-27,0.9259,0.9259,-0.4516
2019-02-26,0.9301,0.9301,0.4862
2019-02-25,0.9256,0.9256,5.3374
2019-02-22,0.8787,0.8787,2.556
2019-02-21,0.8568,0.8568,0.035
2019-02-20,0.8565,0.8565,0.3633
2019-02-19,0.8534,0.8534,-0.117
2019-02-18,0.8544,0.8544,2.853
2019-02-15,0.8307,0.8307,-0.3718
2019-02-14,0.8338,0.8338,0.349
2019-02-13,0.8309,0.8309,1.4035
2019-02-12,0.8194,0.8194,0.7253
2019-02-11,0.8135,0.8135,1.9551
2019-02-01,0.7979,0.7979,2.2818
2019-01-31,0.7801,0.7801,-0.5609
2019-01-30,0.7845,0.7845,-1.0095
2019-01-29,0.7925,0.7925,-1.1845
2019-01-28,0.802,0.802,-0.2239
2019-01-25,0.8038,0.8038,-0.5321
2019-01-24,0.8081,0.8081,0.2979
2019-01-23,0.8057,0.8057,0.2613
2019-01-22,0.8036,0.8036,-1.1684
2019-01-21,0.8131,0.8131,0.3579
2019-01-18,0.8102,0.8102,0.646
2019-01-17,0.805,0.805,-0.5805
2019-01-16,0.8097,0.8097,-0.2341
2019-01-15,0.8116,0.8116,0.7698
2019-01-14,0.8054,0.8054,-0.3094
2019-01-11,0.8079,0.8079,0.7231
2019-01-10,0.8021,0.8021,-0.0872
2019-01-09,0.8028,0.8028,0.0374
2019-01-08,0.8025,0.8025,-0.0623
2019-01-07,0.803,0.803,1.21
2019-01-04,0.7934,0.7934,2.0319
2019-01-03,0.7776,0.7776,-0.1413
2019-01-02,0.7787,0.7787,-0.714
2018-12-31,0.7842,0.7842,--
2018-12-28,0.7843,0.7843,0.4611
2018-12-27,0.7807,0.7807,-0.939
2018-12-26,0.7881,0.7881,0.3693
2018-12-25,0.7852,0.7852,-0.9711
2018-12-24,0.7929,0.7929,0.8266
2018-12-21,0.7864,0.7864,-0.3674
2018-12-20,0.7893,0.7893,0.1904
2018-12-19,0.7878,0.7878,-1.1295
2018-12-18,0.7968,0.7968,-0.2629
2018-12-17,0.7989,0.7989,0
2018-12-14,0.7989,0.7989,-2.323
2018-12-13,0.8179,0.8179,0.9628
2018-12-12,0.8101,0.8101,-0.1233
2018-12-11,0.8111,0.8111,0.8455
2018-12-10,0.8043,0.8043,-0.8139
2018-12-07,0.8109,0.8109,0.2472
2018-12-06,0.8089,0.8089,-1.6415
2018-12-05,0.8224,0.8224,-0.8081
2018-12-04,0.8291,0.8291,0.3267
2018-12-03,0.8264,0.8264,2.6967
2018-11-30,0.8047,0.8047,0.2616
2018-11-29,0.8026,0.8026,-1.7986
2018-11-28,0.8173,0.8173,1.2387
2018-11-27,0.8073,0.8073,0.2982
2018-11-26,0.8049,0.8049,0.1742
2018-11-23,0.8035,0.8035,-3.634
2018-11-22,0.8338,0.8338,0.072
2018-11-21,0.8332,0.8332,0.5552
2018-11-20,0.8286,0.8286,-2.5291
2018-11-19,0.8501,0.8501,-0.0353
2018-11-16,0.8504,0.8504,0.8659
2018-11-15,0.8431,0.8431,1.4317
2018-11-14,0.8312,0.8312,-0.0721
2018-11-13,0.8318,0.8318,1.9238
2018-11-12,0.8161,0.8161,2.2682
2018-11-09,0.798,0.798,-0.2999
2018-11-08,0.8004,0.8004,-0.3486
2018-11-07,0.8032,0.8032,-0.6432
2018-11-06,0.8084,0.8084,0.3351
2018-11-05,0.8057,0.8057,0.2364
2018-11-02,0.8038,0.8038,2.4471
2018-11-01,0.7846,0.7846,0.371
2018-10-31,0.7817,0.7817,1.2171
2018-10-30,0.7723,0.7723,1.1261
2018-10-29,0.7637,0.7637,-1.1008
2018-10-26,0.7722,0.7722,0.2857
2018-10-25,0.77,0.77,0.1821
2018-10-24,0.7686,0.7686,0.1303
2018-10-23,0.7676,0.7676,-1.2987
2018-10-22,0.7777,0.7777,4.3893
2018-10-19,0.745,0.745,2.2509
2018-10-18,0.7286,0.7286,-2.3979
2018-10-17,0.7465,0.7465,0.7967
2018-10-16,0.7406,0.7406,-1.8423
2018-10-15,0.7545,0.7545,-1.6169
2018-10-12,0.7669,0.7669,-0.2601
2018-10-11,0.7689,0.7689,-6.4143
2018-10-10,0.8216,0.8216,0.2196
2018-10-09,0.8198,0.8198,-0.0731
2018-10-08,0.8204,0.8204,-2.2752
2018-09-28,0.8395,0.8395,0.8045
2018-09-27,0.8328,0.8328,-1.0339
2018-09-26,0.8415,0.8415,0.3458
2018-09-25,0.8386,0.8386,-0.2854
2018-09-21,0.841,0.841,1.2643
2018-09-20,0.8305,0.8305,-0.1083
2018-09-19,0.8314,0.8314,0.8002
2018-09-18,0.8248,0.8248,1.5138
2018-09-17,0.8125,0.8125,-0.9146
2018-09-14,0.82,0.82,-0.7384
2018-09-13,0.8261,0.8261,0.5722
2018-09-12,0.8214,0.8214,-0.1944
2018-09-11,0.823,0.823,0.0851
2018-09-10,0.8223,0.8223,-1.154
2018-09-07,0.8319,0.8319,0.2048
2018-09-06,0.8302,0.8302,-0.2403
2018-09-05,0.8322,0.8322,-0.8932
2018-09-04,0.8397,0.8397,0.7197
2018-09-03,0.8337,0.8337,0.6884
2018-08-31,0.828,0.828,-0.8383
2018-08-30,0.835,0.835,-1.1366
2018-08-29,0.8446,0.8446,-0.5183
2018-08-28,0.849,0.849,0.0353
2018-08-27,0.8487,0.8487,1.6407
2018-08-24,0.835,0.835,0.1199
2018-08-23,0.834,0.834,0.4093
2018-08-22,0.8306,0.8306,-0.812
2018-08-21,0.8374,0.8374,0.9159
2018-08-20,0.8298,0.8298,0.5453
2018-08-17,0.8253,0.8253,-1.3507
2018-08-16,0.8366,0.8366,-0.7945
2018-08-15,0.8433,0.8433,-1.7934
2018-08-14,0.8587,0.8587,-0.2671
2018-08-13,0.861,0.861,0.1745
2018-08-10,0.8595,0.8595,0.3854
2018-08-09,0.8562,0.8562,1.7953
2018-08-08,0.8411,0.8411,-0.9305
2018-08-07,0.849,0.849,2.3878
2018-08-06,0.8292,0.8292,-1.2857
2018-08-03,0.84,0.84,-0.6388
2018-08-02,0.8454,0.8454,-2.0621
2018-08-01,0.8632,0.8632,-1.4724
2018-07-31,0.8761,0.8761,0.183
2018-07-30,0.8745,0.8745,-1.0635
2018-07-27,0.8839,0.8839,-0.4617
2018-07-26,0.888,0.888,0.1805
2018-07-25,0.8864,0.8864,0.2488
2018-07-24,0.8842,0.8842,1.8312
2018-07-23,0.8683,0.8683,0.521
2018-07-20,0.8638,0.8638,1.0411
2018-07-19,0.8549,0.8549,-0.6739
2018-07-18,0.8607,0.8607,-0.2665
2018-07-17,0.863,0.863,-0.081
2018-07-16,0.8637,0.8637,-0.1618
2018-07-13,0.8651,0.8651,0.2782
2018-07-12,0.8627,0.8627,2.5559
2018-07-11,0.8412,0.8412,-1.9466
2018-07-10,0.8579,0.8579,0.4567
2018-07-09,0.854,0.854,1.6304
2018-07-06,0.8403,0.8403,0.1191
2018-07-05,0.8393,0.8393,-2.1224
2018-07-04,0.8575,0.8575,-1.0272
2018-07-03,0.8664,0.8664,0.9202
2018-07-02,0.8585,0.8585,-1.3898
2018-06-30,0.8705,0.8705,--
2018-06-29,0.8706,0.8706,2.2791
2018-06-28,0.8512,0.8512,-1.0693
2018-06-27,0.8604,0.8604,-0.8984
2018-06-26,0.8682,0.8682,0.4048
2018-06-25,0.8647,0.8647,-0.6663
2018-06-22,0.8705,0.8705,1.386
2018-06-21,0.8586,0.8586,-1.5367
2018-06-20,0.872,0.872,1.1953
2018-06-19,0.8617,0.8617,-6.3064
2018-06-15,0.9197,0.9197,-1.6258
2018-06-14,0.9349,0.9349,-0.4366
2018-06-13,0.939,0.939,-1.2203
2018-06-12,0.9506,0.9506,0.8701
2018-06-11,0.9424,0.9424,-0.7687
2018-06-08,0.9497,0.9497,-1.3709
2018-06-07,0.9629,0.9629,-0.6295
2018-06-06,0.969,0.969,-0.1443
2018-06-05,0.9704,0.9704,1.4002
2018-06-04,0.957,0.957,0.0314
2018-06-01,0.9567,0.9567,-1.3406
2018-05-31,0.9697,0.9697,1.5605
2018-05-30,0.9548,0.9548,-2.2923
2018-05-29,0.9772,0.9772,-1.1731
2018-05-28,0.9888,0.9888,0.1621
2018-05-25,0.9872,0.9872,-0.6941
2018-05-24,0.9941,0.9941,-0.4008
2018-05-23,0.9981,0.9981,-1.1391
2018-05-22,1.0096,1.0096,0.3678
2018-05-21,1.0059,1.0059,1.187
2018-05-18,0.9941,0.9941,0.5157
2018-05-17,0.989,0.989,-0.2119
2018-05-16,0.9911,0.9911,-0.1109
2018-05-15,0.9922,0.9922,0.7412
2018-05-14,0.9849,0.9849,-0.2027
2018-05-11,0.9869,0.9869,-0.7642
